,LU0996182647,,2024-08-08,265.35
,LU0996182647,,2024-08-09,266.53
,LU0996182647,,2024-08-12,266.03
,LU0996182647,,2024-08-13,269.91
,LU0996182647,,2024-08-14,269.56
,LU0996182647,,2024-08-15,274.44
,LU0996182647,,2024-08-15,274.44
,LU0996182647,,2024-08-15,274.44
,LU0996182647,,2024-08-16,275.32
,LU0996182647,,2024-08-19,276.3
,LU0996182647,,2024-08-20,274.95
,LU0996182647,,2024-08-21,275.74
,LU0996182647,,2024-08-22,274.28
,LU0996182647,,2024-08-22,274.28
,LU0996182647,,2024-08-22,274.28
,LU0996182647,,2024-08-23,275.91
,LU0996182647,,2024-08-26,275.39
,LU0996182647,,2024-08-27,276.04
,LU0996182647,,2024-08-28,275.71
,LU0996182647,,2024-08-29,277.3
,LU0996182647,,2024-08-29,277.3
,LU0996182647,,2024-08-29,277.3
,LU0996182647,,2024-08-30,279.54
,LU0996182647,,2024-09-02,279.28
,LU0996182647,,2024-09-03,275.21
,LU0996182647,,2024-09-04,272.83
,LU0996182647,,2024-09-05,272.16
,LU0996182647,,2024-09-05,272.16
,LU0996182647,,2024-09-05,272.16
,LU0996182647,,2024-09-06,267.45
,LU0996182647,,2024-09-09,271.47
,LU0996182647,,2024-09-10,272.52
,LU0996182647,,2024-09-11,274.73
,LU0996182647,,2024-09-12,276.55
,LU0996182647,,2024-09-12,276.55
,LU0996182647,,2024-09-12,276.55
,LU0996182647,,2024-09-13,277.17
,LU0996182647,,2024-09-16,276.57
,LU0996182647,,2024-09-17,276.65
,LU0996182647,,2024-09-18,275.98
,LU0996182647,,2024-09-19,280.27
,LU0996182647,,2024-09-19,280.27
,LU0996182647,,2024-09-19,280.27
,LU0996182647,,2024-09-20,278.94
,LU0996182647,,2024-09-23,280.14
,LU0996182647,,2024-09-24,280.69
,LU0996182647,,2024-09-25,279.69
,LU0996182647,,2024-09-26,281.75
,LU0996182647,,2024-09-26,281.75
,LU0996182647,,2024-09-26,281.75
,LU0996182647,,2024-09-27,282.04
,LU0996182647,,2024-09-30,282.2
,LU0996182647,,2024-10-01,282.13
,LU0996182647,,2024-10-02,282.6
,LU0996182647,,2024-10-03,282.27
,LU0996182647,,2024-10-03,282.27
,LU0996182647,,2024-10-03,282.27
,LU0996182647,,2024-10-03,282.27
,LU0996182647,,2024-10-07,283.74
,LU0996182647,,2024-10-08,285.05
,LU0996182647,,2024-10-09,287.32
,LU0996182647,,2024-10-10,287.45
,LU0996182647,,2024-10-10,287.45
,LU0996182647,,2024-10-10,287.45
,LU0996182647,,2024-10-11,288.56
,LU0996182647,,2024-10-14,291.12
,LU0996182647,,2024-10-15,289.51
,LU0996182647,,2024-10-16,290.66
,LU0996182647,,2024-10-17,292.26
,LU0996182647,,2024-10-17,292.26
,LU0996182647,,2024-10-17,292.26
,LU0996182647,,2024-10-18,292.66
,LU0996182647,,2024-10-21,292.25
,LU0996182647,,2024-10-22,292.27
,LU0996182647,,2024-10-23,290.59
,LU0996182647,,2024-10-24,290.73
,LU0996182647,,2024-10-24,290.73
,LU0996182647,,2024-10-24,290.73
,LU0996182647,,2024-10-25,289.72
,LU0996182647,,2024-10-28,290.92
,LU0996182647,,2024-10-29,291.55
,LU0996182647,,2024-10-30,288.93
,LU0996182647,,2024-10-31,284.51
,LU0996182647,,2024-10-31,284.51
,LU0996182647,,2024-10-31,284.51
,LU0996182647,,2024-11-01,285.58
,LU0996182647,,2024-11-04,283.96
,LU0996182647,,2024-11-05,286.89
,LU0996182647,,2024-11-06,295.93
,LU0996182647,,2024-11-07,296.71
,LU0996182647,,2024-11-07,296.71
,LU0996182647,,2024-11-07,296.71
,LU0996182647,,2024-11-08,298.78
,LU0996182647,,2024-11-11,301.94
,LU0996182647,,2024-11-12,301.08
,LU0996182647,,2024-11-13,301.18
,LU0996182647,,2024-11-14,300.67
,LU0996182647,,2024-11-14,300.67
,LU0996182647,,2024-11-14,300.67
,LU0996182647,,2024-11-15,298.31
,LU0996182647,,2024-11-18,298.47
,LU0996182647,,2024-11-19,299.34
,LU0996182647,,2024-11-20,300.56
,LU0996182647,,2024-11-21,302.69
,LU0996182647,,2024-11-21,302.69
,LU0996182647,,2024-11-21,302.69
,LU0996182647,,2024-11-22,306.42
,LU0996182647,,2024-11-25,305.64
,LU0996182647,,2024-11-26,306.32
,LU0996182647,,2024-11-27,303.61
,LU0996182647,,2024-11-28,304.24
,LU0996182647,,2024-11-28,304.24
,LU0996182647,,2024-11-28,304.24
,LU0996182647,,2024-11-28,304.24
,LU0996182647,,2024-12-03,309.15
,LU0996182647,,2024-12-03,308.55
,LU0996182647,,2024-12-04,310
,LU0996182647,,2024-12-05,308.63
,LU0996182647,,2024-12-05,308.63
,LU0996182647,,2024-12-05,308.63
,LU0996182647,,2024-12-06,309.25
,LU0996182647,,2024-12-09,307.06
,LU0996182647,,2024-12-10,304.73
,LU0996182647,,2024-12-11,307.43
,LU0996182647,,2024-12-12,306.38
,LU0996182647,,2024-12-12,306.38
,LU0996182647,,2024-12-12,306.38
,LU0996182647,,2024-12-13,305.46
,LU0996182647,,2024-12-16,305.75
,LU0996182647,,2024-12-17,304.79
,LU0996182647,,2024-12-18,298.29
,LU0996182647,,2024-12-19,298.97
,LU0996182647,,2024-12-19,298.97
,LU0996182647,,2024-12-19,298.97
,LU0996182647,,2024-12-20,300.59
,LU0996182647,,2024-12-23,302.56
,LU0996182647,,2024-12-23,302.56
,LU0996182647,,2024-12-23,302.56
,LU0996182647,,2024-12-24,304.99
,LU0996182647,,2024-12-24,304.99
,LU0996182647,,2024-12-24,304.99
,LU0996182647,,2024-12-27,302.52
,LU0996182647,,2024-12-30,300.8
,LU0996182647,,2024-12-30,300.8
,LU0996182647,,2024-12-31,300.52
,LU0996182647,,2025-01-02,302.45
,LU0996182647,,2025-01-02,302.45
,LU0996182647,,2025-01-02,302.45
,LU0996182647,,2025-01-03,304.85
,LU0996182647,,2025-01-06,304.06
,LU0996182647,,2025-01-07,302.3
,LU0996182647,,2025-01-08,304.27
,LU0996182647,,2025-01-09,304.14
,LU0996182647,,2025-01-09,304.14
,LU0996182647,,2025-01-09,304.14
,LU0996182647,,2025-01-10,301.18
,LU0996182647,,2025-01-13,302.49
,LU0996182647,,2025-01-14,300.4
,LU0996182647,,2025-01-15,305.16
,LU0996182647,,2025-01-16,305.5
,LU0996182647,,2025-01-16,305.5
,LU0996182647,,2025-01-16,305.5
,LU0996182647,,2025-01-17,308.01
,LU0996182647,,2025-01-20,305.79
,LU0996182647,,2025-01-21,308.24
,LU0996182647,,2025-01-22,309.39
,LU0996182647,,2025-01-23,311.49
,LU0996182647,,2025-01-23,311.49
,LU0996182647,,2025-01-23,311.49
,LU0996182647,,2025-01-24,307.83
,LU0996182647,,2025-01-27,304.88
,LU0996182647,,2025-01-28,308.94
,LU0996182647,,2025-01-29,308.45
,LU0996182647,,2025-01-30,310.13
,LU0996182647,,2025-01-30,310.13
,LU0996182647,,2025-01-30,310.13
,LU0996182647,,2025-01-30,310.13
,LU0996182647,,2025-01-31,309.85
,LU0996182647,,2025-02-04,309.47
,LU0996182647,,2025-02-05,310.22
,LU0996182647,,2025-02-06,313.02
,LU0996182647,,2025-02-06,313.02
,LU0996182647,,2025-02-06,313.02
,LU0996182647,,2025-02-07,311.24
,LU0996182647,,2025-02-10,313.86
,LU0996182647,,2025-02-11,313.16
,LU0996182647,,2025-02-12,311.64
,LU0996182647,,2025-02-13,313.59
,LU0996182647,,2025-02-13,313.59
,LU0996182647,,2025-02-13,313.59
,LU0996182647,,2025-02-14,311.81
,LU0996182647,,2025-02-17,312.77
,LU0996182647,,2025-02-18,314.01
,LU0996182647,,2025-02-19,314.99
,LU0996182647,,2025-02-20,312.24
,LU0996182647,,2025-02-20,312.24
,LU0996182647,,2025-02-20,312.24
,LU0996182647,,2025-02-21,308.99
,LU0996182647,,2025-02-24,307.21
,LU0996182647,,2025-02-25,305.22
,LU0996182647,,2025-02-26,305.57
,LU0996182647,,2025-02-27,304.16
,LU0996182647,,2025-02-27,304.16
,LU0996182647,,2025-02-27,304.16
,LU0996182647,,2025-02-28,307.38
,LU0996182647,,2025-03-03,302.13
,LU0996182647,,2025-03-04,297.41
,LU0996182647,,2025-03-05,295.01
,LU0996182647,,2025-03-06,289.99
,LU0996182647,,2025-03-06,289.99
,LU0996182647,,2025-03-06,289.99
,LU0996182647,,2025-03-07,289.3
,LU0996182647,,2025-03-10,283.16
,LU0996182647,,2025-03-11,278.87
,LU0996182647,,2025-03-12,280.54
,LU0996182647,,2025-03-13,278.85
,LU0996182647,,2025-03-13,278.85
,LU0996182647,,2025-03-13,278.85
,LU0996182647,,2025-03-14,283.47
,LU0996182647,,2025-03-17,284.78
,LU0996182647,,2025-03-18,282.74
,LU0996182647,,2025-03-19,286.3
,LU0996182647,,2025-03-20,286.34
,LU0996182647,,2025-03-20,286.34
,LU0996182647,,2025-03-20,286.34
,LU0996182647,,2025-03-21,287.23
,LU0996182647,,2025-03-24,291.23
,LU0996182647,,2025-03-25,291.92
,LU0996182647,,2025-03-26,289.48
,LU0996182647,,2025-03-27,288.09
,LU0996182647,,2025-03-27,288.09
,LU0996182647,,2025-03-27,288.09
,LU0996182647,,2025-03-28,282.8
,LU0996182647,,2025-03-31,282.73
,LU0996182647,,2025-04-01,284.16
,LU0996182647,,2025-04-02,284.58
,LU0996182647,,2025-04-03,267.48
,LU0996182647,,2025-04-03,267.48
,LU0996182647,,2025-04-03,267.48
,LU0996182647,,2025-04-04,254.87
,LU0996182647,,2025-04-07,251.91
,LU0996182647,,2025-04-08,251.23
,LU0996182647,,2025-04-09,264.3
,LU0996182647,,2025-04-10,257.69
,LU0996182647,,2025-04-10,257.69
,LU0996182647,,2025-04-10,257.69
,LU0996182647,,2025-04-11,257.89
,LU0996182647,,2025-04-14,260.3
,LU0996182647,,2025-04-15,262.01
,LU0996182647,,2025-04-16,256.74
,LU0996182647,,2025-04-16,256.74
,LU0996182647,,2025-04-16,256.74
,LU0996182647,,2025-04-16,256.74
,LU0996182647,,2025-04-16,256.74
,LU0996182647,,2025-04-17,257.75
,LU0996182647,,2025-04-22,256.1
,LU0996182647,,2025-04-23,262.71
,LU0996182647,,2025-04-24,266.5
,LU0996182647,,2025-04-24,266.5
,LU0996182647,,2025-04-24,266.5
,LU0996182647,,2025-04-25,268.15
,LU0996182647,,2025-04-28,268.79
,LU0996182647,,2025-04-29,270.1
,LU0996182647,,2025-04-29,270.1
,LU0996182647,,2025-04-30,271.11
,LU0996182647,,2025-04-30,271.11
,LU0996182647,,2025-04-30,271.11
,LU0996182647,,2025-05-02,276.28
,LU0996182647,,2025-05-05,275.64
,LU0996182647,,2025-05-06,274.07
,LU0996182647,,2025-05-07,274.18
,LU0996182647,,2025-05-08,277.38
,LU0996182647,,2025-05-08,277.38
,LU0996182647,nullnull
,LU0996182647,,2025-05-09,277.93
,LU0996182647,,2025-05-12,287.96
,LU0996182647,,2025-05-13,289.07
,LU0996182647,,2025-05-14,288.17
,LU0996182647,,2025-05-15,289.78
,LU0996182647,,2025-05-15,289.78
,LU0996182647,,2025-05-15,289.78
,LU0996182647,,2025-05-16,292.23
,LU0996182647,,2025-05-19,290.61
,LU0996182647,,2025-05-20,289.92
,LU0996182647,,2025-05-21,285.11
,LU0996182647,,2025-05-22,285.86
,LU0996182647,,2025-05-22,285.86
,LU0996182647,,2025-05-22,285.86
,LU0996182647,,2025-05-23,283.06
,LU0996182647,,2025-05-26,282.92
,LU0996182647,,2025-05-27,288.25
,LU0996182647,,2025-05-28,287.34
,LU0996182647,,2025-05-29,287.36
,LU0996182647,,2025-05-29,287.36
,LU0996182647,,2025-05-29,287.36
,LU0996182647,,2025-05-30,287.59
,LU0996182647,,2025-06-02,286.71
,LU0996182647,,2025-06-03,288.91
,LU0996182647,,2025-06-04,288.39
,LU0996182647,,2025-06-05,286.94
,LU0996182647,,2025-06-05,286.94
,LU0996182647,,2025-06-05,286.94
,LU0996182647,,2025-06-06,290.53
,LU0996182647,,2025-06-09,290.38
,LU0996182647,,2025-06-10,291.11
,LU0996182647,,2025-06-11,289.3
,LU0996182647,,2025-06-12,287.71
,LU0996182647,,2025-06-12,287.71
,LU0996182647,,2025-06-12,287.71
,LU0996182647,,2025-06-13,285.5
,LU0996182647,,2025-06-16,287.1
,LU0996182647,,2025-06-17,286.2
,LU0996182647,,2025-06-18,286.5
,LU0996182647,,2025-06-19,286.44
,LU0996182647,,2025-06-19,286.44
,LU0996182647,,2025-06-19,286.44
,LU0996182647,,2025-06-20,285.05
,LU0996182647,,2025-06-23,286.26
